xmin,ymin,xmax,ymax,width,height,center_x,center_y,depth,state
11.9140625,4.443359375,11.962890625,4.4921875,0.048828125,0.048828125,11.9384765625,4.4677734375,10,OCCUPIED
11.962890625,4.443359375,12.01171875,4.4921875,0.048828125,0.048828125,11.9873046875,4.4677734375,10,OCCUPIED
12.01171875,4.39453125,12.060546875,4.443359375,0.048828125,0.048828125,12.0361328125,4.4189453125,10,FREE
12.060546875,4.39453125,12.109375,4.443359375,0.048828125,0.048828125,12.0849609375,4.4189453125,10,FREE
12.01171875,4.443359375,12.060546875,4.4921875,0.048828125,0.048828125,12.0361328125,4.4677734375,10,OCCUPIED
12.060546875,4.443359375,12.109375,4.4921875,0.048828125,0.048828125,12.0849609375,4.4677734375,10,FREE
11.71875,4.4921875,11.9140625,4.6875,0.1953125,0.1953125,11.81640625,4.58984375,8,OCCUPIED
11.9140625,4.4921875,12.01171875,4.58984375,0.09765625,0.09765625,11.962890625,4.541015625,9,OCCUPIED
12.01171875,4.4921875,12.060546875,4.541015625,0.048828125,0.048828125,12.0361328125,4.5166015625,10,OCCUPIED
12.060546875,4.4921875,12.109375,4.541015625,0.048828125,0.048828125,12.0849609375,4.5166015625,10,FREE
12.01171875,4.541015625,12.060546875,4.58984375,0.048828125,0.048828125,12.0361328125,4.5654296875,10,OCCUPIED
12.060546875,4.541015625,12.109375,4.58984375,0.048828125,0.048828125,12.0849609375,4.5654296875,10,FREE
11.9140625,4.58984375,11.962890625,4.638671875,0.048828125,0.048828125,11.9384765625,4.6142578125,10,OCCUPIED
11.962890625,4.58984375,12.01171875,4.638671875,0.048828125,0.048828125,11.9873046875,4.6142578125,10,OCCUPIED
11.9140625,4.638671875,11.962890625,4.6875,0.048828125,0.048828125,11.9384765625,4.6630859375,10,OCCUPIED
11.962890625,4.638671875,12.01171875,4.6875,0.048828125,0.048828125,11.9873046875,4.6630859375,10,OCCUPIED
12.01171875,4.58984375,12.060546875,4.638671875,0.048828125,0.048828125,12.0361328125,4.6142578125,10,OCCUPIED
12.060546875,4.58984375,12.109375,4.638671875,0.048828125,0.048828125,12.0849609375,4.6142578125,10,FREE
12.01171875,4.638671875,12.060546875,4.6875,0.048828125,0.048828125,12.0361328125,4.6630859375,10,OCCUPIED
12.060546875,4.638671875,12.109375,4.6875,0.048828125,0.048828125,12.0849609375,4.6630859375,10,FREE
12.109375,4.296875,12.5,4.6875,0.390625,0.390625,12.3046875,4.4921875,7,FREE
9.375,4.6875,9.765625,5.078125,0.390625,0.390625,9.5703125,4.8828125,7,OCCUPIED
9.765625,4.6875,9.86328125,4.78515625,0.09765625,0.09765625,9.814453125,4.736328125,9,OCCUPIED
9.86328125,4.6875,9.912109375,4.736328125,0.048828125,0.048828125,9.8876953125,4.7119140625,10,OCCUPIED
9.912109375,4.6875,9.9609375,4.736328125,0.048828125,0.048828125,9.9365234375,4.7119140625,10,FREE
9.86328125,4.736328125,9.912109375,4.78515625,0.048828125,0.048828125,9.8876953125,4.7607421875,10,OCCUPIED
9.912109375,4.736328125,9.9609375,4.78515625,0.048828125,0.048828125,9.9365234375,4.7607421875,10,FREE
9.765625,4.78515625,9.86328125,4.8828125,0.09765625,0.09765625,9.814453125,4.833984375,9,OCCUPIED
9.86328125,4.78515625,9.912109375,4.833984375,0.048828125,0.048828125,9.8876953125,4.8095703125,10,OCCUPIED
9.912109375,4.78515625,9.9609375,4.833984375,0.048828125,0.048828125,9.9365234375,4.8095703125,10,FREE
9.86328125,4.833984375,9.912109375,4.8828125,0.048828125,0.048828125,9.8876953125,4.8583984375,10,OCCUPIED
9.912109375,4.833984375,9.9609375,4.8828125,0.048828125,0.048828125,9.9365234375,4.8583984375,10,FREE
9.9609375,4.6875,10.15625,4.8828125,0.1953125,0.1953125,10.05859375,4.78515625,8,FREE
9.765625,4.8828125,9.86328125,4.98046875,0.09765625,0.09765625,9.814453125,4.931640625,9,OCCUPIED
9.86328125,4.8828125,9.912109375,4.931640625,0.048828125,0.048828125,9.8876953125,4.9072265625,10,OCCUPIED
9.912109375,4.8828125,9.9609375,4.931640625,0.048828125,0.048828125,9.9365234375,4.9072265625,10,FREE
9.86328125,4.931640625,9.912109375,4.98046875,0.048828125,0.048828125,9.8876953125,4.9560546875,10,OCCUPIED
9.912109375,4.931640625,9.9609375,4.98046875,0.048828125,0.048828125,9.9365234375,4.9560546875,10,FREE
9.765625,4.98046875,9.86328125,5.078125,0.09765625,0.09765625,9.814453125,5.029296875,9,OCCUPIED
9.86328125,4.98046875,9.912109375,5.029296875,0.048828125,0.048828125,9.8876953125,5.0048828125,10,OCCUPIED
9.912109375,4.98046875,9.9609375,5.029296875,0.048828125,0.048828125,9.9365234375,5.0048828125,10,FREE
9.86328125,5.029296875,9.912109375,5.078125,0.048828125,0.048828125,9.8876953125,5.0537109375,10,OCCUPIED
9.912109375,5.029296875,9.9609375,5.078125,0.048828125,0.048828125,9.9365234375,5.0537109375,10,FREE
9.9609375,4.8828125,10.15625,5.078125,0.1953125,0.1953125,10.05859375,4.98046875,8,FREE
9.375,5.078125,9.765625,5.46875,0.390625,0.390625,9.5703125,5.2734375,7,OCCUPIED
9.765625,5.078125,9.86328125,5.17578125,0.09765625,0.09765625,9.814453125,5.126953125,9,OCCUPIED
9.86328125,5.078125,9.912109375,5.126953125,0.048828125,0.048828125,9.8876953125,5.1025390625,10,OCCUPIED
9.912109375,5.078125,9.9609375,5.126953125,0.048828125,0.048828125,9.9365234375,5.1025390625,10,FREE
9.86328125,5.126953125,9.912109375,5.17578125,0.048828125,0.048828125,9.8876953125,5.1513671875,10,OCCUPIED
9.912109375,5.126953125,9.9609375,5.17578125,0.048828125,0.048828125,9.9365234375,5.1513671875,10,FREE
9.765625,5.17578125,9.86328125,5.2734375,0.09765625,0.09765625,9.814453125,5.224609375,9,OCCUPIED
9.86328125,5.17578125,9.912109375,5.224609375,0.048828125,0.048828125,9.8876953125,5.2001953125,10,OCCUPIED
9.912109375,5.17578125,9.9609375,5.224609375,0.048828125,0.048828125,9.9365234375,5.2001953125,10,FREE
9.86328125,5.224609375,9.912109375,5.2734375,0.048828125,0.048828125,9.8876953125,5.2490234375,10,OCCUPIED
9.912109375,5.224609375,9.9609375,5.2734375,0.048828125,0.048828125,9.9365234375,5.2490234375,10,FREE
9.9609375,5.078125,10.15625,5.2734375,0.1953125,0.1953125,10.05859375,5.17578125,8,FREE
9.765625,5.2734375,9.86328125,5.37109375,0.09765625,0.09765625,9.814453125,5.322265625,9,OCCUPIED
9.86328125,5.2734375,9.912109375,5.322265625,0.048828125,0.048828125,9.8876953125,5.2978515625,10,OCCUPIED
9.912109375,5.2734375,9.9609375,5.322265625,0.048828125,0.048828125,9.9365234375,5.2978515625,10,FREE
9.86328125,5.322265625,9.912109375,5.37109375,0.048828125,0.048828125,9.8876953125,5.3466796875,10,OCCUPIED
9.912109375,5.322265625,9.9609375,5.37109375,0.048828125,0.048828125,9.9365234375,5.3466796875,10,FREE
9.765625,5.37109375,9.86328125,5.46875,0.09765625,0.09765625,9.814453125,5.419921875,9,OCCUPIED
9.86328125,5.37109375,9.912109375,5.419921875,0.048828125,0.048828125,9.8876953125,5.3955078125,10,OCCUPIED
9.912109375,5.37109375,9.9609375,5.419921875,0.048828125,0.048828125,9.9365234375,5.3955078125,10,OCCUPIED
9.86328125,5.419921875,9.912109375,5.46875,0.048828125,0.048828125,9.8876953125,5.4443359375,10,OCCUPIED
9.912109375,5.419921875,9.9609375,5.46875,0.048828125,0.048828125,9.9365234375,5.4443359375,10,OCCUPIED
9.9609375,5.2734375,10.05859375,5.37109375,0.09765625,0.09765625,10.009765625,5.322265625,9,FREE
10.05859375,5.2734375,10.15625,5.37109375,0.09765625,0.09765625,10.107421875,5.322265625,9,FREE
9.9609375,5.37109375,10.009765625,5.419921875,0.048828125,0.048828125,9.9853515625,5.3955078125,10,OCCUPIED
10.009765625,5.37109375,10.05859375,5.419921875,0.048828125,0.048828125,10.0341796875,5.3955078125,10,OCCUPIED
9.9609375,5.419921875,10.009765625,5.46875,0.048828125,0.048828125,9.9853515625,5.4443359375,10,OCCUPIED
10.009765625,5.419921875,10.05859375,5.46875,0.048828125,0.048828125,10.0341796875,5.4443359375,10,OCCUPIED
10.05859375,5.37109375,10.107421875,5.419921875,0.048828125,0.048828125,10.0830078125,5.3955078125,10,OCCUPIED
10.107421875,5.37109375,10.15625,5.419921875,0.048828125,0.048828125,10.1318359375,5.3955078125,10,OCCUPIED
10.05859375,5.419921875,10.107421875,5.46875,0.048828125,0.048828125,10.0830078125,5.4443359375,10,OCCUPIED
10.107421875,5.419921875,10.15625,5.46875,0.048828125,0.048828125,10.1318359375,5.4443359375,10,OCCUPIED
10.15625,4.6875,10.546875,5.078125,0.390625,0.390625,10.3515625,4.8828125,7,FREE
10.546875,4.6875,10.9375,5.078125,0.390625,0.390625,10.7421875,4.8828125,7,FREE
10.15625,5.078125,10.3515625,5.2734375,0.1953125,0.1953125,10.25390625,5.17578125,8,FREE
10.3515625,5.078125,10.546875,5.2734375,0.1953125,0.1953125,10.44921875,5.17578125,8,FREE
10.15625,5.2734375,10.25390625,5.37109375,0.09765625,0.09765625,10.205078125,5.322265625,9,FREE
10.25390625,5.2734375,10.3515625,5.37109375,0.09765625,0.09765625,10.302734375,5.322265625,9,FREE
10.15625,5.37109375,10.205078125,5.419921875,0.048828125,0.048828125,10.1806640625,5.3955078125,10,OCCUPIED
10.205078125,5.37109375,10.25390625,5.419921875,0.048828125,0.048828125,10.2294921875,5.3955078125,10,OCCUPIED
10.15625,5.419921875,10.205078125,5.46875,0.048828125,0.048828125,10.1806640625,5.4443359375,10,OCCUPIED
10.205078125,5.419921875,10.25390625,5.46875,0.048828125,0.048828125,10.2294921875,5.4443359375,10,OCCUPIED
10.25390625,5.37109375,10.302734375,5.419921875,0.048828125,0.048828125,10.2783203125,5.3955078125,10,OCCUPIED
10.302734375,5.37109375,10.3515625,5.419921875,0.048828125,0.048828125,10.3271484375,5.3955078125,10,OCCUPIED
10.25390625,5.419921875,10.302734375,5.46875,0.048828125,0.048828125,10.2783203125,5.4443359375,10,OCCUPIED
10.302734375,5.419921875,10.3515625,5.46875,0.048828125,0.048828125,10.3271484375,5.4443359375,10,OCCUPIED
10.3515625,5.2734375,10.44921875,5.37109375,0.09765625,0.09765625,10.400390625,5.322265625,9,FREE
10.44921875,5.2734375,10.546875,5.37109375,0.09765625,0.09765625,10.498046875,5.322265625,9,FREE
10.3515625,5.37109375,10.400390625,5.419921875,0.048828125,0.048828125,10.3759765625,5.3955078125,10,OCCUPIED
10.400390625,5.37109375,10.44921875,5.419921875,0.048828125,0.048828125,10.4248046875,5.3955078125,10,OCCUPIED
10.3515625,5.419921875,10.400390625,5.46875,0.048828125,0.048828125,10.3759765625,5.4443359375,10,OCCUPIED
10.400390625,5.419921875,10.44921875,5.46875,0.048828125,0.048828125,10.4248046875,5.4443359375,10,OCCUPIED
10.44921875,5.37109375,10.498046875,5.419921875,0.048828125,0.048828125,10.4736328125,5.3955078125,10,OCCUPIED
10.498046875,5.37109375,10.546875,5.419921875,0.048828125,0.048828125,10.5224609375,5.3955078125,10,OCCUPIED
10.44921875,5.419921875,10.498046875,5.46875,0.048828125,0.048828125,10.4736328125,5.4443359375,10,OCCUPIED
10.498046875,5.419921875,10.546875,5.46875,0.048828125,0.048828125,10.5224609375,5.4443359375,10,OCCUPIED
10.546875,5.078125,10.7421875,5.2734375,0.1953125,0.1953125,10.64453125,5.17578125,8,FREE
10.7421875,5.078125,10.9375,5.2734375,0.1953125,0.1953125,10.83984375,5.17578125,8,FREE
10.546875,5.2734375,10.64453125,5.37109375,0.09765625,0.09765625,10.595703125,5.322265625,9,FREE
10.64453125,5.2734375,10.7421875,5.37109375,0.09765625,0.09765625,10.693359375,5.322265625,9,FREE
10.546875,5.37109375,10.595703125,5.419921875,0.048828125,0.048828125,10.5712890625,5.3955078125,10,OCCUPIED
10.595703125,5.37109375,10.64453125,5.419921875,0.048828125,0.048828125,10.6201171875,5.3955078125,10,OCCUPIED
10.546875,5.419921875,10.595703125,5.46875,0.048828125,0.048828125,10.5712890625,5.4443359375,10,OCCUPIED
10.595703125,5.419921875,10.64453125,5.46875,0.048828125,0.048828125,10.6201171875,5.4443359375,10,OCCUPIED
10.64453125,5.37109375,10.693359375,5.419921875,0.048828125,0.048828125,10.6689453125,5.3955078125,10,OCCUPIED
10.693359375,5.37109375,10.7421875,5.419921875,0.048828125,0.048828125,10.7177734375,5.3955078125,10,OCCUPIED
10.64453125,5.419921875,10.693359375,5.46875,0.048828125,0.048828125,10.6689453125,5.4443359375,10,OCCUPIED
10.693359375,5.419921875,10.7421875,5.46875,0.048828125,0.048828125,10.7177734375,5.4443359375,10,OCCUPIED
10.7421875,5.2734375,10.83984375,5.37109375,0.09765625,0.09765625,10.791015625,5.322265625,9,FREE
10.83984375,5.2734375,10.9375,5.37109375,0.09765625,0.09765625,10.888671875,5.322265625,9,FREE
10.7421875,5.37109375,10.791015625,5.419921875,0.048828125,0.048828125,10.7666015625,5.3955078125,10,OCCUPIED
10.791015625,5.37109375,10.83984375,5.419921875,0.048828125,0.048828125,10.8154296875,5.3955078125,10,OCCUPIED
10.7421875,5.419921875,10.791015625,5.46875,0.048828125,0.048828125,10.7666015625,5.4443359375,10,OCCUPIED
10.791015625,5.419921875,10.83984375,5.46875,0.048828125,0.048828125,10.8154296875,5.4443359375,10,OCCUPIED
10.83984375,5.37109375,10.888671875,5.419921875,0.048828125,0.048828125,10.8642578125,5.3955078125,10,OCCUPIED
10.888671875,5.37109375,10.9375,5.419921875,0.048828125,0.048828125,10.9130859375,5.3955078125,10,OCCUPIED
10.83984375,5.419921875,10.888671875,5.46875,0.048828125,0.048828125,10.8642578125,5.4443359375,10,OCCUPIED
10.888671875,5.419921875,10.9375,5.46875,0.048828125,0.048828125,10.9130859375,5.4443359375,10,OCCUPIED
9.375,5.46875,9.765625,5.859375,0.390625,0.390625,9.5703125,5.6640625,7,OCCUPIED
9.765625,5.46875,10.15625,5.859375,0.390625,0.390625,9.9609375,5.6640625,7,OCCUPIED
9.375,5.859375,9.765625,6.25,0.390625,0.390625,9.5703125,6.0546875,7,OCCUPIED
9.765625,5.859375,10.15625,6.25,0.390625,0.390625,9.9609375,6.0546875,7,OCCUPIED
10.15625,5.46875,10.9375,6.25,0.78125,0.78125,10.546875,5.859375,6,OCCUPIED
10.9375,4.6875,10.986328125,4.736328125,0.048828125,0.048828125,10.9619140625,4.7119140625,10,FREE
10.986328125,4.6875,11.03515625,4.736328125,0.048828125,0.048828125,11.0107421875,4.7119140625,10,OCCUPIED
10.9375,4.736328125,10.986328125,4.78515625,0.048828125,0.048828125,10.9619140625,4.7607421875,10,FREE
10.986328125,4.736328125,11.03515625,4.78515625,0.048828125,0.048828125,11.0107421875,4.7607421875,10,OCCUPIED
11.03515625,4.6875,11.1328125,4.78515625,0.09765625,0.09765625,11.083984375,4.736328125,9,OCCUPIED
10.9375,4.78515625,10.986328125,4.833984375,0.048828125,0.048828125,10.9619140625,4.8095703125,10,FREE
10.986328125,4.78515625,11.03515625,4.833984375,0.048828125,0.048828125,11.0107421875,4.8095703125,10,OCCUPIED
10.9375,4.833984375,10.986328125,4.8828125,0.048828125,0.048828125,10.9619140625,4.8583984375,10,FREE
10.986328125,4.833984375,11.03515625,4.8828125,0.048828125,0.048828125,11.0107421875,4.8583984375,10,FREE
11.03515625,4.78515625,11.083984375,4.833984375,0.048828125,0.048828125,11.0595703125,4.8095703125,10,OCCUPIED
11.083984375,4.78515625,11.1328125,4.833984375,0.048828125,0.048828125,11.1083984375,4.8095703125,10,OCCUPIED
11.03515625,4.833984375,11.083984375,4.8828125,0.048828125,0.048828125,11.0595703125,4.8583984375,10,OCCUPIED
11.083984375,4.833984375,11.1328125,4.8828125,0.048828125,0.048828125,11.1083984375,4.8583984375,10,OCCUPIED
11.1328125,4.6875,11.328125,4.8828125,0.1953125,0.1953125,11.23046875,4.78515625,8,OCCUPIED
10.9375,4.8828125,11.03515625,4.98046875,0.09765625,0.09765625,10.986328125,4.931640625,9,FREE
11.03515625,4.8828125,11.083984375,4.931640625,0.048828125,0.048828125,11.0595703125,4.9072265625,10,OCCUPIED
11.083984375,4.8828125,11.1328125,4.931640625,0.048828125,0.048828125,11.1083984375,4.9072265625,10,OCCUPIED
11.03515625,4.931640625,11.083984375,4.98046875,0.048828125,0.048828125,11.0595703125,4.9560546875,10,FREE
11.083984375,4.931640625,11.1328125,4.98046875,0.048828125,0.048828125,11.1083984375,4.9560546875,10,OCCUPIED
10.9375,4.98046875,11.03515625,5.078125,0.09765625,0.09765625,10.986328125,5.029296875,9,FREE
11.03515625,4.98046875,11.1328125,5.078125,0.09765625,0.09765625,11.083984375,5.029296875,9,FREE
11.1328125,4.8828125,11.181640625,4.931640625,0.048828125,0.048828125,11.1572265625,4.9072265625,10,OCCUPIED
11.181640625,4.8828125,11.23046875,4.931640625,0.048828125,0.048828125,11.2060546875,4.9072265625,10,OCCUPIED
11.1328125,4.931640625,11.181640625,4.98046875,0.048828125,0.048828125,11.1572265625,4.9560546875,10,OCCUPIED
11.181640625,4.931640625,11.23046875,4.98046875,0.048828125,0.048828125,11.2060546875,4.9560546875,10,OCCUPIED
11.23046875,4.8828125,11.328125,4.98046875,0.09765625,0.09765625,11.279296875,4.931640625,9,OCCUPIED
11.1328125,4.98046875,11.181640625,5.029296875,0.048828125,0.048828125,11.1572265625,5.0048828125,10,OCCUPIED
11.181640625,4.98046875,11.23046875,5.029296875,0.048828125,0.048828125,11.2060546875,5.0048828125,10,OCCUPIED
11.1328125,5.029296875,11.181640625,5.078125,0.048828125,0.048828125,11.1572265625,5.0537109375,10,FREE
11.181640625,5.029296875,11.23046875,5.078125,0.048828125,0.048828125,11.2060546875,5.0537109375,10,FREE
11.23046875,4.98046875,11.279296875,5.029296875,0.048828125,0.048828125,11.2548828125,5.0048828125,10,OCCUPIED
11.279296875,4.98046875,11.328125,5.029296875,0.048828125,0.048828125,11.3037109375,5.0048828125,10,OCCUPIED
11.23046875,5.029296875,11.279296875,5.078125,0.048828125,0.048828125,11.2548828125,5.0537109375,10,OCCUPIED
11.279296875,5.029296875,11.328125,5.078125,0.048828125,0.048828125,11.3037109375,5.0537109375,10,OCCUPIED
11.328125,4.6875,11.5234375,4.8828125,0.1953125,0.1953125,11.42578125,4.78515625,8,OCCUPIED
11.5234375,4.6875,11.71875,4.8828125,0.1953125,0.1953125,11.62109375,4.78515625,8,OCCUPIED
11.328125,4.8828125,11.42578125,4.98046875,0.09765625,0.09765625,11.376953125,4.931640625,9,OCCUPIED
11.42578125,4.8828125,11.5234375,4.98046875,0.09765625,0.09765625,11.474609375,4.931640625,9,OCCUPIED
11.328125,4.98046875,11.376953125,5.029296875,0.048828125,0.048828125,11.3525390625,5.0048828125,10,OCCUPIED
11.376953125,4.98046875,11.42578125,5.029296875,0.048828125,0.048828125,11.4013671875,5.0048828125,10,OCCUPIED
11.328125,5.029296875,11.376953125,5.078125,0.048828125,0.048828125,11.3525390625,5.0537109375,10,OCCUPIED
11.376953125,5.029296875,11.42578125,5.078125,0.048828125,0.048828125,11.4013671875,5.0537109375,10,OCCUPIED
11.42578125,4.98046875,11.5234375,5.078125,0.09765625,0.09765625,11.474609375,5.029296875,9,OCCUPIED
11.5234375,4.8828125,11.62109375,4.98046875,0.09765625,0.09765625,11.572265625,4.931640625,9,OCCUPIED
11.62109375,4.8828125,11.71875,4.98046875,0.09765625,0.09765625,11.669921875,4.931640625,9,OCCUPIED
11.5234375,4.98046875,11.62109375,5.078125,0.09765625,0.09765625,11.572265625,5.029296875,9,OCCUPIED
11.62109375,4.98046875,11.669921875,5.029296875,0.048828125,0.048828125,11.6455078125,5.0048828125,10,OCCUPIED
11.669921875,4.98046875,11.71875,5.029296875,0.048828125,0.048828125,11.6943359375,5.0048828125,10,OCCUPIED
11.62109375,5.029296875,11.669921875,5.078125,0.048828125,0.048828125,11.6455078125,5.0537109375,10,OCCUPIED
11.669921875,5.029296875,11.71875,5.078125,0.048828125,0.048828125,11.6943359375,5.0537109375,10,OCCUPIED
10.9375,5.078125,11.1328125,5.2734375,0.1953125,0.1953125,11.03515625,5.17578125,8,FREE
11.1328125,5.078125,11.328125,5.2734375,0.1953125,0.1953125,11.23046875,5.17578125,8,FREE
10.9375,5.2734375,11.03515625,5.37109375,0.09765625,0.09765625,10.986328125,5.322265625,9,FREE
11.03515625,5.2734375,11.1328125,5.37109375,0.09765625,0.09765625,11.083984375,5.322265625,9,FREE
10.9375,5.37109375,10.986328125,5.419921875,0.048828125,0.048828125,10.9619140625,5.3955078125,10,OCCUPIED
10.986328125,5.37109375,11.03515625,5.419921875,0.048828125,0.048828125,11.0107421875,5.3955078125,10,OCCUPIED
10.9375,5.419921875,10.986328125,5.46875,0.048828125,0.048828125,10.9619140625,5.4443359375,10,OCCUPIED
10.986328125,5.419921875,11.03515625,5.46875,0.048828125,0.048828125,11.0107421875,5.4443359375,10,OCCUPIED
11.03515625,5.37109375,11.083984375,5.419921875,0.048828125,0.048828125,11.0595703125,5.3955078125,10,OCCUPIED
11.083984375,5.37109375,11.1328125,5.419921875,0.048828125,0.048828125,11.1083984375,5.3955078125,10,OCCUPIED
11.03515625,5.419921875,11.083984375,5.46875,0.048828125,0.048828125,11.0595703125,5.4443359375,10,OCCUPIED
11.083984375,5.419921875,11.1328125,5.46875,0.048828125,0.048828125,11.1083984375,5.4443359375,10,OCCUPIED
11.1328125,5.2734375,11.23046875,5.37109375,0.09765625,0.09765625,11.181640625,5.322265625,9,FREE
11.23046875,5.2734375,11.328125,5.37109375,0.09765625,0.09765625,11.279296875,5.322265625,9,FREE
11.1328125,5.37109375,11.181640625,5.419921875,0.048828125,0.048828125,11.1572265625,5.3955078125,10,OCCUPIED
11.181640625,5.37109375,11.23046875,5.419921875,0.048828125,0.048828125,11.2060546875,5.3955078125,10,FREE
11.1328125,5.419921875,11.181640625,5.46875,0.048828125,0.048828125,11.1572265625,5.4443359375,10,OCCUPIED
11.181640625,5.419921875,11.23046875,5.46875,0.048828125,0.048828125,11.2060546875,5.4443359375,10,FREE
11.23046875,5.37109375,11.328125,5.46875,0.09765625,0.09765625,11.279296875,5.419921875,9,FREE
11.328125,5.078125,11.376953125,5.126953125,0.048828125,0.048828125,11.3525390625,5.1025390625,10,OCCUPIED
11.376953125,5.078125,11.42578125,5.126953125,0.048828125,0.048828125,11.4013671875,5.1025390625,10,OCCUPIED
11.328125,5.126953125,11.376953125,5.17578125,0.048828125,0.048828125,11.3525390625,5.1513671875,10,FREE
11.376953125,5.126953125,11.42578125,5.17578125,0.048828125,0.048828125,11.4013671875,5.1513671875,10,FREE
11.42578125,5.078125,11.474609375,5.126953125,0.048828125,0.048828125,11.4501953125,5.1025390625,10,OCCUPIED
11.474609375,5.078125,11.5234375,5.126953125,0.048828125,0.048828125,11.4990234375,5.1025390625,10,OCCUPIED
11.42578125,5.126953125,11.474609375,5.17578125,0.048828125,0.048828125,11.4501953125,5.1513671875,10,FREE
11.474609375,5.126953125,11.5234375,5.17578125,0.048828125,0.048828125,11.4990234375,5.1513671875,10,FREE
11.328125,5.17578125,11.42578125,5.2734375,0.09765625,0.09765625,11.376953125,5.224609375,9,FREE
11.42578125,5.17578125,11.5234375,5.2734375,0.09765625,0.09765625,11.474609375,5.224609375,9,FREE
11.5234375,5.078125,11.572265625,5.126953125,0.048828125,0.048828125,11.5478515625,5.1025390625,10,OCCUPIED
11.572265625,5.078125,11.62109375,5.126953125,0.048828125,0.048828125,11.5966796875,5.1025390625,10,OCCUPIED
11.5234375,5.126953125,11.572265625,5.17578125,0.048828125,0.048828125,11.5478515625,5.1513671875,10,FREE
11.572265625,5.126953125,11.62109375,5.17578125,0.048828125,0.048828125,11.5966796875,5.1513671875,10,FREE
11.62109375,5.078125,11.669921875,5.126953125,0.048828125,0.048828125,11.6455078125,5.1025390625,10,OCCUPIED
11.669921875,5.078125,11.71875,5.126953125,0.048828125,0.048828125,11.6943359375,5.1025390625,10,FREE
11.62109375,5.126953125,11.669921875,5.17578125,0.048828125,0.048828125,11.6455078125,5.1513671875,10,FREE
11.669921875,5.126953125,11.71875,5.17578125,0.048828125,0.048828125,11.6943359375,5.1513671875,10,FREE
11.5234375,5.17578125,11.62109375,5.2734375,0.09765625,0.09765625,11.572265625,5.224609375,9,FREE
11.62109375,5.17578125,11.71875,5.2734375,0.09765625,0.09765625,11.669921875,5.224609375,9,FREE
11.328125,5.2734375,11.5234375,5.46875,0.1953125,0.1953125,11.42578125,5.37109375,8,FREE
11.5234375,5.2734375,11.71875,5.46875,0.1953125,0.1953125,11.62109375,5.37109375,8,FREE
11.71875,4.6875,11.9140625,4.8828125,0.1953125,0.1953125,11.81640625,4.78515625,8,OCCUPIED
11.9140625,4.6875,11.962890625,4.736328125,0.048828125,0.048828125,11.9384765625,4.7119140625,10,OCCUPIED
11.962890625,4.6875,12.01171875,4.736328125,0.048828125,0.048828125,11.9873046875,4.7119140625,10,OCCUPIED
11.9140625,4.736328125,11.962890625,4.78515625,0.048828125,0.048828125,11.9384765625,4.7607421875,10,OCCUPIED
11.962890625,4.736328125,12.01171875,4.78515625,0.048828125,0.048828125,11.9873046875,4.7607421875,10,OCCUPIED
12.01171875,4.6875,12.109375,4.78515625,0.09765625,0.09765625,12.060546875,4.736328125,9,FREE
11.9140625,4.78515625,11.962890625,4.833984375,0.048828125,0.048828125,11.9384765625,4.8095703125,10,OCCUPIED
11.962890625,4.78515625,12.01171875,4.833984375,0.048828125,0.048828125,11.9873046875,4.8095703125,10,OCCUPIED
11.9140625,4.833984375,11.962890625,4.8828125,0.048828125,0.048828125,11.9384765625,4.8583984375,10,OCCUPIED
11.962890625,4.833984375,12.01171875,4.8828125,0.048828125,0.048828125,11.9873046875,4.8583984375,10,FREE
12.01171875,4.78515625,12.109375,4.8828125,0.09765625,0.09765625,12.060546875,4.833984375,9,FREE
11.71875,4.8828125,11.81640625,4.98046875,0.09765625,0.09765625,11.767578125,4.931640625,9,OCCUPIED
11.81640625,4.8828125,11.865234375,4.931640625,0.048828125,0.048828125,11.8408203125,4.9072265625,10,OCCUPIED
11.865234375,4.8828125,11.9140625,4.931640625,0.048828125,0.048828125,11.8896484375,4.9072265625,10,OCCUPIED
11.81640625,4.931640625,11.865234375,4.98046875,0.048828125,0.048828125,11.8408203125,4.9560546875,10,OCCUPIED
11.865234375,4.931640625,11.9140625,4.98046875,0.048828125,0.048828125,11.8896484375,4.9560546875,10,OCCUPIED
11.71875,4.98046875,11.767578125,5.029296875,0.048828125,0.048828125,11.7431640625,5.0048828125,10,OCCUPIED
11.767578125,4.98046875,11.81640625,5.029296875,0.048828125,0.048828125,11.7919921875,5.0048828125,10,OCCUPIED
11.71875,5.029296875,11.767578125,5.078125,0.048828125,0.048828125,11.7431640625,5.0537109375,10,OCCUPIED
11.767578125,5.029296875,11.81640625,5.078125,0.048828125,0.048828125,11.7919921875,5.0537109375,10,FREE
11.81640625,4.98046875,11.865234375,5.029296875,0.048828125,0.048828125,11.8408203125,5.0048828125,10,OCCUPIED
11.865234375,4.98046875,11.9140625,5.029296875,0.048828125,0.048828125,11.8896484375,5.0048828125,10,FREE
11.81640625,5.029296875,11.865234375,5.078125,0.048828125,0.048828125,11.8408203125,5.0537109375,10,FREE
11.865234375,5.029296875,11.9140625,5.078125,0.048828125,0.048828125,11.8896484375,5.0537109375,10,FREE
11.9140625,4.8828125,11.962890625,4.931640625,0.048828125,0.048828125,11.9384765625,4.9072265625,10,OCCUPIED
11.962890625,4.8828125,12.01171875,4.931640625,0.048828125,0.048828125,11.9873046875,4.9072265625,10,FREE
