count,x,y,halt
143,14.33648354815391,2.9421835623644115,0
144,14.437296903836794,2.969333607125179,0
145,14.53811863814044,2.9964624341575457,0
146,14.638936933589216,3.023601128788347,0
147,14.739739350852405,3.0507826311174746,0
148,14.840510157548556,3.078048768327727,0
149,14.941227531647394,3.105457635842581,0
150,15.041860709262986,3.1330911174664635,0
151,15.142367594699461,3.161061141535677,0
152,15.242694072421353,3.1895113544413176,0
153,15.342777202677816,3.218608410953915,0
154,15.442555257901205,3.2485150850453506,0
155,15.541987115815523,3.279338710054088,0
156,15.641079956138983,3.3110581190484454,0
157,15.739915554872157,3.343455270170924,0
158,15.83865355591205,3.3761086653846033,0
159,15.937489135155282,3.40850586945396,0
160,16.036581928524104,3.440225406013342,0
161,16.136013693072567,3.4710492846966057,0
162,16.235791571619124,3.500956438868908,0
163,16.33587437383974,3.5300543868625165,0
164,16.43620024955349,3.5585062360577924,0
165,16.53670604154232,3.586479232723891,0
166,16.637337254304306,3.614118057096668,0
167,16.73805113896643,3.641536415504936,0
168,16.838815829450514,3.6688191936639485,0
169,16.939607683737414,3.696029447483956,0
170,17.040408040848718,3.723216993965129,0
171,17.14119989512893,3.7504272478033056,0
172,17.241964585596367,3.777710026007519,0
173,17.34267847022381,3.805128384509946,0
174,17.44330968291641,3.8327672090711293,0
175,17.543815474768106,3.860740206109618,0
176,17.64414135021237,3.8891920560367015,0
177,17.744224151905694,3.9182900054622425,0
178,17.844002029424797,3.9481971624248473,0
179,17.943433791979796,3.9790210465220546,0
180,18.042526581498556,4.010740593538116,0
181,18.141362153342268,4.043137817705488,0
182,18.24010014023532,4.0757912513460965,0
183,18.338935712074253,4.1081884755263,0
184,18.438028501581098,4.139908022574384,0
185,18.53746026411116,4.1707319067386015,0
186,18.637238141580088,4.20063906383601,0
187,18.737320943173646,4.229737013529567,0
188,18.837646818420595,4.258188863986699,0
189,18.938152609883524,4.286161862069398,0
190,19.038783821812967,4.313800688680166,0
191,19.13949770494797,4.341219051190311,0
192,19.24026239250843,4.36850183719982,0
193,19.341054241150463,4.39571210617467,0
194,19.44185458737585,4.422899681876876,0
195,19.54264642074667,4.450109991833484,0
196,19.64341107125178,4.477392877274809,0
197,19.744124879925327,4.504811439561116,0
198,19.844755949125286,4.532450649041325,0
199,19.945261471655606,4.560424368391002,0
200,20.045586845183266,4.58887756415342,0
201,20.145668718681648,4.617978001855269,0
202,20.245444894104846,4.647889720591183,0
203,20.344873564142272,4.6787218906359005,0
204,20.443960791842112,4.710456335237121,0
205,20.542786472976967,4.742880043343828,0
206,20.641507090032885,4.7755799704863255,0
207,20.740312581815086,4.8080576767989,0
208,20.83935409517038,4.8399143564923515,0
209,20.938699996176464,4.8709677528495074,0
210,21.038336998093982,4.901251265157977,0
211,21.13819401300437,4.930952030920519,0
212,21.238167715640987,4.960343454188146,0
213,21.33814141827745,4.989734877456145,0
214,21.437998433187285,5.019435643220002,0
215,21.537635435103564,5.049719155531412,0
216,21.636981336107077,5.080772551894658,0
217,21.73602284945716,5.112629231600463,0
218,21.834828341228864,5.145106937937926,0
219,21.933548958263714,5.177806865130356,0
220,22.032374639356394,5.210230573336925,0
221,22.131461866972067,5.241965018137276,0
222,22.230890536842022,5.272797188577884,0
223,22.330666711933006,5.302708908098467,0
224,22.430748584774413,5.331809347350595,0
225,22.53107395700714,5.360262546165662,0
226,22.631579476993977,5.388236271505022,0
227,22.73221054121643,5.415875492693681,0
228,22.832924340187244,5.443294077776153,0
229,22.933688971857244,5.470577007413103,0
230,23.034480768826946,5.4977874026656925,0
231,23.13528104503549,5.524975142190471,0
232,23.23607275968318,5.552185724179784,0
233,23.336837192205085,5.579469104938463,0
234,23.437550592745698,5.6068885907506845,0
235,23.538180897237126,5.63452952523949,0
236,23.638684994020352,5.6625064511152114,0
237,23.739007727711304,5.690965565056249,0
238,23.839084752236424,5.720076835846865,0
239,23.938852098987354,5.750008203209029,0
240,24.038264849184987,5.780875652916554,0
241,24.13732367394566,5.812672741706045,0
242,24.236099271382173,5.845206322657735,0
243,24.33473271244024,5.87809634256126,0
244,24.433388634650367,5.91089796130462,0
245,24.532177614041405,5.9432972543104,0
246,24.631104718706872,5.975242401536919,0
247,24.73006103416344,6.006960197961086,0
248,24.828836426475817,6.038912405085263,0
249,24.927134485321893,6.07174229203899,0
250,25.02458498592331,6.106225564358967,0
251,25.120760386435354,6.143212671415989,0
252,25.215206927780013,6.183542195103252,0
253,25.307496277876446,6.227920788463331,0
254,25.3972900128423,6.276801327308496,0
255,25.484395060201745,6.330318571191126,0
256,25.568798774100106,6.388290187197782,0
257,25.650681847826053,6.450255723993898,0
258,25.73038476046795,6.515565296498098,0
259,25.8083299004396,6.583503138722841,0
260,25.884942038626694,6.65339484511534,0
261,25.960594635321723,6.724671157716601,0
262,26.035586279224297,6.796889377512129,0
263,26.110139307153478,6.8697263673101565,0
264,26.184410361149414,6.942957853987587,0
265,26.258505013368797,7.016434432826829,0
266,26.33249187842073,7.090059898191167,0
267,26.40641422014185,7.163774046316016,0
268,26.480298626761837,7.237540109881907,0
269,26.554161082634046,7.311336101630715,0
270,26.628011015591106,7.385149111510497,0
271,26.70185389418973,7.458971680231097,0
272,26.775692843998872,7.5327995588585575,0
273,26.849529628175787,7.6066303576755985,0
274,26.923365229728283,7.68046274786507,0
275,26.997200190951528,7.754295998083937,0
276,27.07103480816742,7.828129709553823,0
277,27.14486924189183,7.901963666669984,0
278,27.218703578388133,7.975797753763505,0
279,27.292537863679453,8.04963190921982,0
280,27.36637212215623,8.123466100432555,0
281,27.440206366664835,8.197300310250677,0
282,27.51404060393283,8.271134529703204,0
283,27.587874837464724,8.344968754122226,0
284,27.661709069077087,8.418802981090645,0
285,27.735543299707203,8.49263720936253,0
286,27.809377529836592,8.566471438298372,0
287,27.883211759711624,8.640305667571232,0
288,27.95704598945789,8.714139897014588,0
289,28.03088021913917,8.787974126543933,0
290,28.10471444878776,8.861808356116512,0
291,28.178548678419947,8.935642585710772,0
292,28.25238290804393,9.009476815315873,0
293,28.326217137663814,9.083311044926381,0
294,28.40005136728166,9.15714527453958,0
