count,time,location_odometry_pos_x,location_odometry_pos_y,location_odometry_pos_z,location_odometry_roll,location_odometry_pitch,location_odometry_yaw
56,28000,33.750587127909704,25.836832599983094,0,0,0,0.0
57,28500,8.750587127909704,42.503499266649754,0,0,0,0.0
58,29000,21.250587127909704,31.392388155538647,0,0,0,0.0
59,29500,30.625587127909704,48.05905482220531,0,0,0,0.0
60,30000,43.125587127909704,20.281277044427533,0,0,0,0.0
61,30500,18.125587127909704,36.947943711094204,0,0,0,0.0
62,31000,11.875587127909704,22.750412846896666,0,0,0,0.0
63,31500,49.375587127909704,39.41707951356334,0,0,0,0.0
64,32000,25.938087127909704,28.30596840245223,0,0,0,0.0
65,32500,44.688087127909704,26.454116550600375,0,0,0,0.0
66,33000,41.563087127909704,48.6763387728226,0,0,0,0.0
67,33500,35.313087127909704,20.898560995044814,0,0,0,0.0
68,34000,47.813087127909704,7.935598032081853,0,0,0,0.0
69,34500,27.305274627909704,41.268931365415185,0,0,0,0.0
70,35000,33.555274627909704,2.3800424765262993,0,0,0,0.0
71,35500,8.555274627909704,19.046709143192963,0,0,0,0.0
72,36000,46.055274627909704,35.713375809859635,0,0,0,0.0
73,36500,42.930274627909704,12.25658568640284,0,0,0,0.0
74,37000,17.930274627909704,28.92325235306952,0,0,0,0.0
75,37500,24.180274627909704,34.478807908625065,0,0,0,0.0
76,38000,38.242774627909704,43.73806716788432,0,0,0,0.0
77,38500,13.242774627909704,15.960289390106544,0,0,0,0.0
78,39000,3.8677746279097036,8.552881982699137,0,0,0,0.0
79,39500,41.367774627909704,25.21954864936581,0,0,0,0.0
80,40000,22.617774627909704,2.9973264271435833,0,0,0,0.0
81,40500,15.586524627909704,23.779219431258806,0,0,0,0.0
82,41000,43.711524627909704,34.890330542369924,0,0,0,0.0
83,41500,18.711524627909704,10.816256468295846,0,0,0,0.0
84,42000,12.461524627909704,44.14958980162918,0,0,0,0.0
85,42500,14.024024627909704,38.594034246073626,0,0,0,0.0
86,43000,32.774024627909704,8.964404616443995,0,0,0,0.0
87,43500,33.164649627909704,16.989095974468682,0,0,0,0.0
88,44000,42.539649627909704,31.803910789283506,0,0,0,0.0
89,44500,37.852149627909704,13.285392270764978,0,0,0,0.0
90,45000,22.227149627909704,17.606379925085967,0,0,0,0.0
91,45500,30.820899627909704,21.31008362878967,0,0,0,0.0
92,46000,5.820899627909704,37.97675029545635,0,0,0,0.0
93,46500,43.320899627909704,8.34712066582671,0,0,0,0.0
94,47000,18.320899627909704,25.013787332493383,0,0,0,0.0
95,47500,24.570899627909704,47.2360095547156,0,0,0,0.0
96,48000,26.133399627909704,2.7915651102711556,0,0,0,0.0
97,48500,1.1333996279097036,19.45823177693782,0,0,0,0.0
98,49000,38.633399627909704,36.1248984436045,0,0,0,0.0
99,49500,13.633399627909704,6.975378553343855,0,0,0,0.0
100,50000,7.383399627909704,40.308711886677195,0,0,0,0.0
101,50500,35.508399627909704,10.67908225704756,0,0,0,0.0
102,51000,2.0123058779097036,49.567971145936454,0,0,0,0.0
103,51500,14.512305877909704,21.79019336815867,0,0,0,0.0
104,52000,33.262305877909704,38.45686003482535,0,0,0,0.0
105,52500,8.262305877909704,8.827230405195706,0,0,0,0.0
106,53000,28.574805877909704,26.11118102247967,0,0,0,0.0
107,53500,41.074805877909704,15.000069911368547,0,0,0,0.0
108,54000,34.824805877909704,48.33340324470189,0,0,0,0.0
109,54500,5.918555877909704,6.358094602726572,0,0,0,0.0
110,55000,43.418555877909704,23.024761269393238,0,0,0,0.0
111,55500,49.668555877909704,45.246983491615474,0,0,0,0.0
112,56000,26.231055877909704,17.46920571383768,0,0,0,0.0
113,56500,32.481055877909704,43.39513163976361,0,0,0,0.0
114,57000,16.856055877909704,8.209946454578423,0,0,0,0.0
115,57500,10.606055877909704,41.543279787911764,0,0,0,0.0
116,58000,39.121680877909704,19.321057565689532,0,0,0,0.0
117,58500,7.871680877909704,24.05356785375538,0,0,0,0.0
118,59000,4.746680877909704,46.27579007597761,0,0,0,0.0
119,59500,42.246680877909704,1.831345631533158,0,0,0,0.0
120,60000,23.496680877909704,44.423938224125756,0,0,0,0.0
121,60500,15.684180877909704,48.12764192782946,0,0,0,0.0
122,61000,27.402930877909704,22.81899995252081,0,0,0,0.0
123,61500,14.902930877909704,28.374555508076376,0,0,0,0.0
124,62000,30.527930877909704,9.856036989557847,0,0,0,0.0
125,62500,5.527930877909704,26.52270365622452,0,0,0,0.0
126,63000,43.027930877909704,43.189370322891186,0,0,0,0.0
127,63500,11.777930877909704,48.74492587844674,0,0,0,0.0
128,64000,25.840430877909704,37.633814767335636,0,0,0,0.0
129,64500,44.590430877909704,46.89307402659489,0,0,0,0.0
130,65000,10.215430877909704,12.325172792026983,0,0,0,0.0
131,65500,47.715430877909704,28.991839458693665,0,0,0,0.0
132,66000,45.957618377909704,16.02887649573069,0,0,0,0.0
133,66500,49.082618377909704,41.954802421656616,0,0,0,0.0
134,67000,38.145118377909704,3.0659135327677256,0,0,0,0.0
135,67500,41.270118377909704,46.07002875910518,0,0,0,0.0
136,68000,35.020118377909704,18.292250981327392,0,0,0,0.0
137,68500,6.113868377909704,42.36632505540147,0,0,0,0.0
138,69000,1.4263683779097036,22.61323863564838,0,0,0,0.0
139,69500,32.676368377909704,28.16879419120395,0,0,0,0.0
140,70000,45.176368377909704,0.39101641342616206,0,0,0,0.0
141,70500,4.551368377909704,9.650275672685419,0,0,0,0.0
142,71000,4.941993377909704,18.909534931944677,0,0,0,0.0
143,71500,23.691993377909704,28.786078141821235,0,0,0,0.0
144,72000,28.379493377909704,32.48978184552493,0,0,0,0.0
145,72500,40.879493377909704,4.7120040677471495,0,0,0,0.0
146,73000,47.129493377909704,25.082374438117526,0,0,0,0.0
147,73500,5.723243377909704,12.393759897651126,0,0,0,0.0
148,74000,41.123634002909704,18.566599403823965,0,0,0,0.0
149,74500,34.873634002909704,6.2209203914782885,0,0,0,0.0
150,75000,21.592384002909704,43.257957428515326,0,0,0,0.0
151,75500,43.467384002909704,48.81351298407088,0,0,0,0.0
152,76000,49.717384002909704,8.072772243330139,0,0,0,0.0
153,76500,29.404884002909704,23.916393642507092,0,0,0,0.0
154,77000,23.154884002909704,35.02750475361821,0,0,0,0.0
155,77500,32.920509002909704,33.17565290176636,0,0,0,0.0
156,78000,7.920509002909704,49.84231956843303,0,0,0,0.0
157,78500,45.420509002909704,5.397875123988577,0,0,0,0.0
158,79000,37.608009002909704,6.015159074605861,0,0,0,0.0
159,79500,31.358009002909704,39.3484924079392,0,0,0,0.0
160,80000,2.4517590029097036,4.163307222754009,0,0,0,0.0
161,80500,19.639259002909704,27.002813395593517,0,0,0,0.0
162,81000,29.014259002909704,43.66948006226018,0,0,0,0.0
163,81500,24.131446502909704,18.155076770079106,0,0,0,0.0
164,82000,28.818946502909704,21.85878047378281,0,0,0,0.0
165,82500,41.318946502909704,8.895817510819851,0,0,0,0.0
166,83000,18.662696502909704,33.587175535511214,0,0,0,0.0
167,83500,45.225196502909704,24.327916276251944,0,0,0,0.0
168,84000,20.225196502909704,40.99458294291862,0,0,0,0.0
169,84500,29.600196502909704,13.216805165140835,0,0,0,0.0
170,85000,39.365821502909704,28.64890393057295,0,0,0,0.0
171,85500,0.3033215029097036,24.94520022686923,0,0,0,0.0
172,86000,12.803321502909704,13.834089115758118,0,0,0,0.0
173,86500,47.178321502909704,45.74995559952584,0,0,0,0.0
174,87000,30.772071502909704,5.009214858785102,0,0,0,0.0
175,87500,43.272071502909704,38.342548192118436,0,0,0,0.0
176,88000,26.084571502909704,47.601807451377695,0,0,0,0.0
177,88500,32.334571502909704,5.626498809402385,0,0,0,0.0
178,89000,4.209571502909704,44.51538769829128,0,0,0,0.0
179,89500,17.588477752909704,46.367239550143125,0,0,0,0.0
180,90000,28.525977752909704,9.947486463723372,0,0,0,0.0
181,90500,34.775977752909704,32.169708685945594,0,0,0,0.0
182,91000,9.775977752909704,48.83637535261226,0,0,0,0.0
183,91500,22.275977752909704,21.05859757483448,0,0,0,0.0
184,92000,2.7447277529097036,8.095634611871521,0,0,0,0.0
185,92500,14.072852752909704,20.23555230734477,0,0,0,0.0
186,93000,20.322852752909704,39.37135477648057,0,0,0,0.0
187,93500,23.447852752909704,26.40839181351761,0,0,0,0.0
188,94000,25.010352752909704,43.075058480184275,0,0,0,0.0
189,94500,3.1353527529097036,41.22320662833242,0,0,0,0.0
190,95000,15.635352752909704,30.112095517221316,0,0,0,0.0
191,95500,38.291602752909704,8.507157245616376,0,0,0,0.0
192,96000,35.166602752909704,23.733494694176045,0,0,0,0.0
193,96500,33.408790252909704,10.770531731213085,0,0,0,0.0
194,97000,36.533790252909704,38.54830950899086,0,0,0,0.0
195,97500,43.565040252909704,41.017445311459994,0,0,0,0.0
196,98000,24.815040252909704,18.795223089237773,0,0,0,0.0
197,98500,26.377540252909704,35.461889755904444,0,0,0,0.0
198,99000,23.252540252909704,49.042136669484684,0,0,0,0.0
199,99500,17.393165252909704,36.079173706521736,0,0,0,0.0
200,100000,35.361915252909704,13.102493322433933,0,0,0,0.0
201,100500,8.384376190409704,11.867925421199367,0,0,0,0.0
202,101000,20.884376190409704,45.20125875453271,0,0,0,0.0
203,101500,5.259376190409704,17.42348097675492,0,0,0,0.0
204,102000,36.509376190409704,26.682740236014187,0,0,0,0.0
205,102500,3.6968761904097036,47.05311060638456,0,0,0,0.0
206,103000,9.946876190409704,7.34117645000595,0,0,0,0.0
207,103500,43.540626190409704,33.267102375931884,0,0,0,0.0
208,104000,10.728126190409704,44.995497437660276,0,0,0,0.0
209,104500,36.118751190409704,41.29179373395657,0,0,0,0.0
210,105000,23.618751190409704,46.847349289512124,0,0,0,0.0
211,105500,31.431251190409704,23.390559166055333,0,0,0,0.0
212,106000,9.556251190409704,27.09426286975904,0,0,0,0.0
213,106500,43.150001190409704,47.46463324012941,0,0,0,0.0
214,107000,35.337501190409704,49.72800772572612,0,0,0,0.0
215,107500,47.837501190409704,21.950229947948337,0,0,0,0.0
216,108000,22.837501190409704,38.61689661461501,0,0,0,0.0
217,108500,30.454688690409704,36.76504476276316,0,0,0,0.0
218,109000,32.017188690409704,42.937884268935996,0,0,0,0.0
219,109500,22.642188690409704,29.974921305973034,0,0,0,0.0
220,110000,39.048438690409704,49.11072377510883,0,0,0,0.0
221,110500,20.298438690409704,25.03664970103476,0,0,0,0.0
222,111000,16.001563690409704,22.224578370444906,0,0,0,0.0
223,111500,32.407813690409704,35.18754133340788,0,0,0,0.0
224,112000,27.036719940409704,43.21223269143256,0,0,0,0.0
225,112500,14.536719940409704,48.76778824698812,0,0,0,0.0
226,113000,3.5992199404097036,10.907705942461368,0,0,0,0.0
227,113500,21.567969940409704,47.94474297949841,0,0,0,0.0
228,114000,30.942969940409704,3.5002985350539633,0,0,0,0.0
229,114500,49.692969940409704,11.524989893078653,0,0,0,0.0
230,115000,13.755469940409704,33.747212115300876,0,0,0,0.0
231,115500,7.505469940409704,26.33980470789347,0,0,0,0.0
232,116000,4.771094940409704,12.142273843695936,0,0,0,0.0
233,116500,40.708594940409704,41.771903473325565,0,0,0,0.0
234,117000,18.052344940409704,27.36861129225561,0,0,0,0.0
235,117500,13.364844940409704,8.850092773737089,0,0,0,0.0
236,118000,20.982032440409704,42.80071005768771,0,0,0,0.0
237,118500,0.6695324404097036,13.171080428058074,0,0,0,0.0
238,119000,31.138282440409704,37.862438452749444,0,0,0,0.0
239,119500,43.638282440409704,24.899475489786468,0,0,0,0.0
240,120000,18.638282440409704,41.56614215645314,0,0,0,0.0
241,120500,13.950782440409704,23.550595745844998,0,0,0,0.0
242,121000,10.825782440409704,43.92096611621537,0,0,0,0.0
243,121500,23.325782440409704,32.80985500510427,0,0,0,0.0
244,122000,1.8414074404097036,5.032077227326482,0,0,0,0.0
245,122500,39.341407440409704,21.698743893993147,0,0,0,0.0
246,123000,8.091407440409704,25.40244759769686,0,0,0,0.0
247,123500,20.591407440409704,14.29133648658574,0,0,0,0.0
248,124000,40.122657440409704,13.056768585351172,0,0,0,0.0
249,124500,21.372657440409704,35.2789908075734,0,0,0,0.0
250,125000,2.0855480654097036,19.22960809152401,0,0,0,0.0
251,125500,8.335548065409704,40.628785046256525,0,0,0,0.0
252,126000,42.710548065409704,18.4065628240343,0,0,0,0.0
253,126500,46.616798065409704,33.8386615894664,0,0,0,0.0
254,127000,43.491798065409704,15.32014307094788,0,0,0,0.0
255,127500,45.054298065409704,2.3571801079849184,0,0,0,0.0
256,128000,45.444923065409704,32.604093688231835,0,0,0,0.0
257,128500,6.382423065409704,23.756357062717427,0,0,0,0.0
258,129000,47.007423065409704,27.460060766421137,0,0,0,0.0
259,129500,22.007423065409704,44.1267274330878,0,0,0,0.0
260,130000,33.726173065409704,21.904505210865572,0,0,0,0.0
261,130500,14.780860565409704,41.040307680001376,0,0,0,0.0
