count, time, location_odometry_pos_x, location_odometry_pos_y, location_odometry_pos_z, location_odometry_roll, location_odometry_pitch, location_odometry_yaw, 
374,187000,9.269000,-1.833000,0.000000,0.000000,0.000000,2.408000, 
375,187500,8.973000,-1.600000,0.000000,0.000000,0.000000,2.541000, 
376,188000,8.645000,-1.409000,0.000000,0.000000,0.000000,2.690000, 
377,188500,8.299000,-1.263000,0.000000,0.000000,0.000000,2.798000, 
378,189000,7.945000,-1.148000,0.000000,0.000000,0.000000,2.881000, 
379,189500,7.575000,-1.062000,0.000000,0.000000,0.000000,2.940000, 
380,190000,7.207000,-0.996000,0.000000,0.000000,0.000000,2.975000, 
381,190500,6.847000,-0.944000,0.000000,0.000000,0.000000,3.029000, 
382,191000,6.477000,-0.908000,0.000000,0.000000,0.000000,3.070000, 
383,191500,6.102000,-0.884000,0.000000,0.000000,0.000000,3.091000, 
384,192000,5.727000,-0.863000,0.000000,0.000000,0.000000,3.074000, 
385,192500,5.348000,-0.842000,0.000000,0.000000,0.000000,3.098000, 
386,193000,4.973000,-0.833000,0.000000,0.000000,0.000000,3.116000, 
387,193500,4.606000,-0.831000,0.000000,0.000000,0.000000,-3.128000, 
388,194000,4.220000,-0.842000,0.000000,0.000000,0.000000,-3.090000, 
389,194500,3.857000,-0.868000,0.000000,0.000000,0.000000,-3.058000, 
390,195000,3.480000,-0.897000,0.000000,0.000000,0.000000,-3.073000, 
391,195500,3.110000,-0.923000,0.000000,0.000000,0.000000,-3.068000, 
392,196000,2.738000,-0.955000,0.000000,0.000000,0.000000,-3.048000, 
393,196500,2.366000,-0.991000,0.000000,0.000000,0.000000,-3.035000, 
394,197000,1.997000,-1.037000,0.000000,0.000000,0.000000,-3.012000, 
395,197500,1.606000,-1.090000,0.000000,0.000000,0.000000,-2.998000, 
396,198000,1.244000,-1.137000,0.000000,0.000000,0.000000,-3.023000, 
397,198500,0.876000,-1.180000,0.000000,0.000000,0.000000,-3.031000, 
398,199000,0.503000,-1.215000,0.000000,0.000000,0.000000,-3.074000, 
399,199500,0.132000,-1.242000,0.000000,0.000000,0.000000,-3.058000, 
400,200000,-0.242000,-1.272000,0.000000,0.000000,0.000000,-3.060000, 
401,200500,-0.615000,-1.303000,0.000000,0.000000,0.000000,-3.055000, 
402,201000,-0.987000,-1.335000,0.000000,0.000000,0.000000,-3.057000, 
403,201500,-1.361000,-1.360000,0.000000,0.000000,0.000000,-3.099000, 
404,202000,-1.736000,-1.372000,0.000000,0.000000,0.000000,-3.117000, 
405,202500,-2.114000,-1.378000,0.000000,0.000000,0.000000,-3.132000, 
406,203000,-2.488000,-1.380000,0.000000,0.000000,0.000000,-3.136000, 
407,203500,-2.860000,-1.381000,0.000000,0.000000,0.000000,-3.131000, 
408,204000,-3.223000,-1.381000,0.000000,0.000000,0.000000,3.137000, 
409,204500,-3.607000,-1.381000,0.000000,0.000000,0.000000,-3.126000, 
410,205000,-3.985000,-1.396000,0.000000,0.000000,0.000000,-3.084000, 
411,205500,-4.348000,-1.421000,0.000000,0.000000,0.000000,-3.057000, 
412,206000,-4.714000,-1.455000,0.000000,0.000000,0.000000,-3.038000, 
413,206500,-5.080000,-1.506000,0.000000,0.000000,0.000000,-2.958000, 
414,207000,-5.441000,-1.588000,0.000000,0.000000,0.000000,-2.868000, 
415,207500,-5.792000,-1.712000,0.000000,0.000000,0.000000,-2.733000, 
416,208000,-6.132000,-1.883000,0.000000,0.000000,0.000000,-2.613000, 
417,208500,-6.443000,-2.084000,0.000000,0.000000,0.000000,-2.530000, 
418,209000,-6.738000,-2.314000,0.000000,0.000000,0.000000,-2.413000, 
419,209500,-7.005000,-2.576000,0.000000,0.000000,0.000000,-2.308000, 
420,210000,-7.244000,-2.867000,0.000000,0.000000,0.000000,-2.205000, 
421,210500,-7.452000,-3.177000,0.000000,0.000000,0.000000,-2.130000, 
422,211000,-7.643000,-3.501000,0.000000,0.000000,0.000000,-2.081000, 
423,211500,-7.815000,-3.830000,0.000000,0.000000,0.000000,-2.028000, 
424,212000,-7.976000,-4.174000,0.000000,0.000000,0.000000,-1.978000, 
425,212500,-8.111000,-4.523000,0.000000,0.000000,0.000000,-1.893000, 
426,213000,-8.221000,-4.881000,0.000000,0.000000,0.000000,-1.840000, 
427,213500,-8.311000,-5.249000,0.000000,0.000000,0.000000,-1.788000, 
428,214000,-8.388000,-5.614000,0.000000,0.000000,0.000000,-1.774000, 
429,214500,-8.465000,-5.984000,0.000000,0.000000,0.000000,-1.773000, 
430,215000,-8.538000,-6.348000,0.000000,0.000000,0.000000,-1.766000, 
431,215500,-8.608000,-6.707000,0.000000,0.000000,0.000000,-1.763000, 
432,216000,-8.675000,-7.075000,0.000000,0.000000,0.000000,-1.736000, 
433,216500,-8.732000,-7.450000,0.000000,0.000000,0.000000,-1.714000, 
434,217000,-8.782000,-7.817000,0.000000,0.000000,0.000000,-1.692000, 
435,217500,-8.820000,-8.194000,0.000000,0.000000,0.000000,-1.657000, 
436,218000,-8.853000,-8.570000,0.000000,0.000000,0.000000,-1.659000, 
437,218500,-8.878000,-8.951000,0.000000,0.000000,0.000000,-1.617000, 
438,219000,-8.888000,-9.330000,0.000000,0.000000,0.000000,-1.585000, 
439,219500,-8.891000,-9.709000,0.000000,0.000000,0.000000,-1.575000, 
440,220000,-8.892000,-10.085000,0.000000,0.000000,0.000000,-1.568000, 
441,220500,-8.890000,-10.461000,0.000000,0.000000,0.000000,-1.570000, 
442,221000,-8.891000,-10.841000,0.000000,0.000000,0.000000,-1.581000, 
443,221500,-8.895000,-11.218000,0.000000,0.000000,0.000000,-1.591000, 
444,222000,-8.907000,-11.599000,0.000000,0.000000,0.000000,-1.609000, 
445,222500,-8.925000,-11.976000,0.000000,0.000000,0.000000,-1.630000, 
446,223000,-8.950000,-12.351000,0.000000,0.000000,0.000000,-1.647000, 
447,223500,-8.981000,-12.728000,0.000000,0.000000,0.000000,-1.657000, 
448,224000,-9.010000,-13.105000,0.000000,0.000000,0.000000,-1.658000, 
449,224500,-9.050000,-13.480000,0.000000,0.000000,0.000000,-1.691000, 
450,225000,-9.101000,-13.849000,0.000000,0.000000,0.000000,-1.715000, 
451,225500,-9.158000,-14.213000,0.000000,0.000000,0.000000,-1.746000, 
452,226000,-9.225000,-14.580000,0.000000,0.000000,0.000000,-1.745000, 
453,226500,-9.285000,-14.959000,0.000000,0.000000,0.000000,-1.702000, 
454,227000,-9.327000,-15.328000,0.000000,0.000000,0.000000,-1.658000, 
455,227500,-9.348000,-15.710000,0.000000,0.000000,0.000000,-1.602000, 
456,228000,-9.358000,-16.087000,0.000000,0.000000,0.000000,-1.592000, 
457,228500,-9.367000,-16.455000,0.000000,0.000000,0.000000,-1.600000, 
458,229000,-9.375000,-16.830999,0.000000,0.000000,0.000000,-1.586000, 
459,229500,-9.383000,-17.209999,0.000000,0.000000,0.000000,-1.603000, 
460,230000,-9.399000,-17.584000,0.000000,0.000000,0.000000,-1.623000, 
461,230500,-9.421000,-17.962000,0.000000,0.000000,0.000000,-1.625000, 
462,231000,-9.443000,-18.337999,0.000000,0.000000,0.000000,-1.626000, 
463,231500,-9.460000,-18.716000,0.000000,0.000000,0.000000,-1.599000, 
464,232000,-9.468000,-19.093000,0.000000,0.000000,0.000000,-1.586000, 
465,232500,-9.468000,-19.471001,0.000000,0.000000,0.000000,-1.553000, 
466,233000,-9.458000,-19.849001,0.000000,0.000000,0.000000,-1.536000, 
467,233500,-9.438000,-20.223000,0.000000,0.000000,0.000000,-1.489000, 
468,234000,-9.397000,-20.600000,0.000000,0.000000,0.000000,-1.440000, 
469,234500,-9.343000,-20.976999,0.000000,0.000000,0.000000,-1.427000, 
470,235000,-9.285000,-21.350000,0.000000,0.000000,0.000000,-1.405000, 
471,235500,-9.224000,-21.724001,0.000000,0.000000,0.000000,-1.406000, 
472,236000,-9.162000,-22.097000,0.000000,0.000000,0.000000,-1.410000, 
473,236500,-9.099000,-22.476000,0.000000,0.000000,0.000000,-1.404000, 
474,237000,-9.037000,-22.844999,0.000000,0.000000,0.000000,-1.408000, 
475,237500,-8.971000,-23.219999,0.000000,0.000000,0.000000,-1.390000, 
476,238000,-8.905000,-23.597000,0.000000,0.000000,0.000000,-1.402000, 
477,238500,-8.837000,-23.973000,0.000000,0.000000,0.000000,-1.378000, 
478,239000,-8.757000,-24.346001,0.000000,0.000000,0.000000,-1.345000, 
479,239500,-8.658000,-24.747999,0.000000,0.000000,0.000000,-1.315000, 
480,240000,-8.557000,-25.097000,0.000000,0.000000,0.000000,-1.252000, 
481,240500,-8.430000,-25.452000,0.000000,0.000000,0.000000,-1.200000, 
482,241000,-8.286000,-25.805000,0.000000,0.000000,0.000000,-1.166000, 
483,241500,-8.128000,-26.153999,0.000000,0.000000,0.000000,-1.140000, 
484,242000,-7.966000,-26.500000,0.000000,0.000000,0.000000,-1.121000, 
485,242500,-7.801000,-26.837999,0.000000,0.000000,0.000000,-1.108000, 
486,243000,-7.626000,-27.177999,0.000000,0.000000,0.000000,-1.082000, 
487,243500,-7.442000,-27.511000,0.000000,0.000000,0.000000,-1.045000, 
488,244000,-7.241000,-27.832001,0.000000,0.000000,0.000000,-0.983000, 
489,244500,-7.019000,-28.143000,0.000000,0.000000,0.000000,-0.918000, 
490,245000,-6.786000,-28.441999,0.000000,0.000000,0.000000,-0.902000, 
491,245500,-6.548000,-28.740000,0.000000,0.000000,0.000000,-0.885000, 
492,246000,-6.301000,-29.032000,0.000000,0.000000,0.000000,-0.851000, 
493,246500,-6.040000,-29.316999,0.000000,0.000000,0.000000,-0.815000, 
494,247000,-5.773000,-29.587999,0.000000,0.000000,0.000000,-0.764000, 
495,247500,-5.487000,-29.844999,0.000000,0.000000,0.000000,-0.699000, 
496,248000,-5.190000,-30.077000,0.000000,0.000000,0.000000,-0.624000, 
497,248500,-4.871000,-30.296000,0.000000,0.000000,0.000000,-0.564000, 
498,249000,-4.542000,-30.500000,0.000000,0.000000,0.000000,-0.542000, 
499,249500,-4.211000,-30.693001,0.000000,0.000000,0.000000,-0.527000, 
500,250000,-3.872000,-30.885000,0.000000,0.000000,0.000000,-0.513000, 
501,250500,-3.535000,-31.073000,0.000000,0.000000,0.000000,-0.495000, 
502,251000,-3.197000,-31.260000,0.000000,0.000000,0.000000,-0.499000, 
503,251500,-2.857000,-31.448000,0.000000,0.000000,0.000000,-0.514000, 
504,252000,-2.521000,-31.634001,0.000000,0.000000,0.000000,-0.513000, 
505,252500,-2.182000,-31.819000,0.000000,0.000000,0.000000,-0.489000, 
506,253000,-1.837000,-31.999001,0.000000,0.000000,0.000000,-0.467000, 
507,253500,-1.494000,-32.173000,0.000000,0.000000,0.000000,-0.470000, 
508,254000,-1.150000,-32.348999,0.000000,0.000000,0.000000,-0.476000, 
509,254500,-0.805000,-32.521999,0.000000,0.000000,0.000000,-0.469000, 
510,255000,-0.461000,-32.693001,0.000000,0.000000,0.000000,-0.455000, 
511,255500,-0.118000,-32.861000,0.000000,0.000000,0.000000,-0.451000, 
512,256000,0.228000,-33.027000,0.000000,0.000000,0.000000,-0.449000, 
513,256500,0.572000,-33.191002,0.000000,0.000000,0.000000,-0.432000, 
514,257000,0.923000,-33.342999,0.000000,0.000000,0.000000,-0.399000, 
515,257500,1.276000,-33.483002,0.000000,0.000000,0.000000,-0.354000, 
516,258000,1.629000,-33.606998,0.000000,0.000000,0.000000,-0.324000, 
517,258500,1.995000,-33.724998,0.000000,0.000000,0.000000,-0.302000, 
518,259000,2.359000,-33.834000,0.000000,0.000000,0.000000,-0.283000, 
519,259500,2.731000,-33.933998,0.000000,0.000000,0.000000,-0.245000, 
520,260000,3.105000,-34.022999,0.000000,0.000000,0.000000,-0.220000, 
521,260500,3.470000,-34.096001,0.000000,0.000000,0.000000,-0.181000, 
522,261000,3.855000,-34.165001,0.000000,0.000000,0.000000,-0.178000, 
523,261500,4.225000,-34.229000,0.000000,0.000000,0.000000,-0.159000, 
524,262000,4.599000,-34.278999,0.000000,0.000000,0.000000,-0.110000, 
525,262500,4.977000,-34.320000,0.000000,0.000000,0.000000,-0.113000, 
526,263000,5.357000,-34.362000,0.000000,0.000000,0.000000,-0.109000, 
527,263500,5.736000,-34.400002,0.000000,0.000000,0.000000,-0.091000, 
528,264000,6.118000,-34.432999,0.000000,0.000000,0.000000,-0.073000, 
529,264500,6.492000,-34.455002,0.000000,0.000000,0.000000,-0.048000, 
530,265000,6.874000,-34.472000,0.000000,0.000000,0.000000,-0.049000, 
531,265500,7.254000,-34.488998,0.000000,0.000000,0.000000,-0.052000, 
532,266000,7.635000,-34.511002,0.000000,0.000000,0.000000,-0.061000, 
533,266500,8.016000,-34.536999,0.000000,0.000000,0.000000,-0.070000, 
534,267000,8.393000,-34.562000,0.000000,0.000000,0.000000,-0.057000, 
535,267500,8.774000,-34.583000,0.000000,0.000000,0.000000,-0.061000, 
536,268000,9.154000,-34.605000,0.000000,0.000000,0.000000,-0.065000, 
537,268500,9.535000,-34.630001,0.000000,0.000000,0.000000,-0.062000, 
538,269000,9.916000,-34.654999,0.000000,0.000000,0.000000,-0.067000, 
539,269500,10.294000,-34.678001,0.000000,0.000000,0.000000,-0.040000, 
540,270000,10.674000,-34.688000,0.000000,0.000000,0.000000,-0.019000, 
541,270500,11.054000,-34.688999,0.000000,0.000000,0.000000,0.002000, 
542,271000,11.435000,-34.685001,0.000000,0.000000,0.000000,0.015000, 
543,271500,11.816000,-34.682999,0.000000,0.000000,0.000000,0.015000, 
544,272000,12.187000,-34.679001,0.000000,0.000000,0.000000,0.013000, 
545,272500,12.566000,-34.675999,0.000000,0.000000,0.000000,0.003000, 
546,273000,12.946000,-34.673000,0.000000,0.000000,0.000000,0.004000, 
547,273500,13.328000,-34.675999,0.000000,0.000000,0.000000,-0.025000, 
548,274000,13.717000,-34.695000,0.000000,0.000000,0.000000,-0.060000, 
549,274500,14.087000,-34.722000,0.000000,0.000000,0.000000,-0.081000, 
550,275000,14.465000,-34.756001,0.000000,0.000000,0.000000,-0.089000, 
551,275500,14.845000,-34.783001,0.000000,0.000000,0.000000,-0.058000, 
552,276000,15.226000,-34.800999,0.000000,0.000000,0.000000,-0.043000, 
553,276500,15.609000,-34.821999,0.000000,0.000000,0.000000,-0.061000, 
554,277000,15.986000,-34.849998,0.000000,0.000000,0.000000,-0.081000, 
555,277500,16.365000,-34.882999,0.000000,0.000000,0.000000,-0.089000, 
556,278000,16.745001,-34.909000,0.000000,0.000000,0.000000,-0.056000, 
557,278500,17.127001,-34.923000,0.000000,0.000000,0.000000,-0.019000, 
558,279000,17.506001,-34.928001,0.000000,0.000000,0.000000,0.002000, 
559,279500,17.881001,-34.926998,0.000000,0.000000,0.000000,0.012000, 
560,280000,18.260000,-34.924000,0.000000,0.000000,0.000000,0.000000, 
561,280500,18.636000,-34.922001,0.000000,0.000000,0.000000,0.009000, 
562,281000,19.016001,-34.915001,0.000000,0.000000,0.000000,0.033000, 
563,281500,19.385000,-34.903000,0.000000,0.000000,0.000000,0.030000, 
564,282000,19.760000,-34.897999,0.000000,0.000000,0.000000,0.008000, 
565,282500,20.143000,-34.900002,0.000000,0.000000,0.000000,-0.025000, 
566,283000,20.509001,-34.911999,0.000000,0.000000,0.000000,-0.048000, 
567,283500,20.889000,-34.929001,0.000000,0.000000,0.000000,-0.042000, 
568,284000,21.264000,-34.948002,0.000000,0.000000,0.000000,-0.050000, 
569,284500,21.646999,-34.969002,0.000000,0.000000,0.000000,-0.050000, 
570,285000,22.014999,-34.986000,0.000000,0.000000,0.000000,-0.053000, 
571,285500,22.396999,-35.006001,0.000000,0.000000,0.000000,-0.059000, 
572,286000,22.775000,-35.022999,0.000000,0.000000,0.000000,-0.023000, 
573,286500,23.152000,-35.033001,0.000000,0.000000,0.000000,-0.033000, 
574,287000,23.523001,-35.047001,0.000000,0.000000,0.000000,-0.036000, 
575,287500,23.899000,-35.066002,0.000000,0.000000,0.000000,-0.064000, 
576,288000,24.274000,-35.084999,0.000000,0.000000,0.000000,-0.045000, 
577,288500,24.653000,-35.098999,0.000000,0.000000,0.000000,-0.020000, 
578,289000,25.028000,-35.103001,0.000000,0.000000,0.000000,0.006000, 
579,289500,25.402000,-35.097000,0.000000,0.000000,0.000000,0.033000, 
580,290000,25.774000,-35.080002,0.000000,0.000000,0.000000,0.048000, 
581,290500,26.149000,-35.057999,0.000000,0.000000,0.000000,0.061000, 
582,291000,26.523001,-35.035999,0.000000,0.000000,0.000000,0.049000, 
583,291500,26.900000,-35.026001,0.000000,0.000000,0.000000,0.021000, 
584,292000,27.278999,-35.016998,0.000000,0.000000,0.000000,0.033000, 
585,292500,27.653999,-35.009998,0.000000,0.000000,0.000000,-0.003000, 
586,293000,28.028000,-35.014000,0.000000,0.000000,0.000000,-0.030000, 
587,293500,28.403999,-35.028999,0.000000,0.000000,0.000000,-0.044000, 
588,294000,28.781000,-35.051998,0.000000,0.000000,0.000000,-0.072000, 
589,294500,29.152000,-35.084000,0.000000,0.000000,0.000000,-0.090000, 
590,295000,29.530001,-35.116001,0.000000,0.000000,0.000000,-0.085000, 
591,295500,29.905001,-35.144001,0.000000,0.000000,0.000000,-0.073000, 
592,296000,30.274000,-35.168999,0.000000,0.000000,0.000000,-0.054000, 
593,296500,30.652000,-35.185001,0.000000,0.000000,0.000000,-0.025000, 
594,297000,31.025999,-35.195000,0.000000,0.000000,0.000000,-0.025000, 
595,297500,31.399000,-35.203999,0.000000,0.000000,0.000000,-0.025000, 
596,298000,31.775000,-35.209999,0.000000,0.000000,0.000000,-0.014000, 
597,298500,32.146999,-35.216000,0.000000,0.000000,0.000000,-0.010000, 
598,299000,32.521000,-35.220001,0.000000,0.000000,0.000000,-0.007000, 
599,299500,32.891998,-35.224998,0.000000,0.000000,0.000000,-0.007000, 
600,300000,33.263000,-35.227001,0.000000,0.000000,0.000000,-0.011000, 
601,300500,33.639999,-35.235001,0.000000,0.000000,0.000000,-0.030000, 
602,301000,34.016998,-35.241001,0.000000,0.000000,0.000000,-0.015000, 
603,301500,34.388000,-35.251999,0.000000,0.000000,0.000000,-0.040000, 
604,302000,34.764000,-35.271999,0.000000,0.000000,0.000000,-0.063000, 
605,302500,35.139999,-35.292999,0.000000,0.000000,0.000000,-0.054000, 
606,303000,35.509998,-35.318001,0.000000,0.000000,0.000000,-0.087000, 
607,303500,35.888000,-35.352001,0.000000,0.000000,0.000000,-0.098000, 
608,304000,36.261002,-35.391998,0.000000,0.000000,0.000000,-0.114000, 
609,304500,36.629002,-35.437000,0.000000,0.000000,0.000000,-0.129000, 
610,305000,37.005001,-35.487999,0.000000,0.000000,0.000000,-0.138000, 
611,305500,37.372002,-35.542000,0.000000,0.000000,0.000000,-0.163000, 
612,306000,37.738998,-35.597000,0.000000,0.000000,0.000000,-0.129000, 
613,306500,38.109001,-35.645000,0.000000,0.000000,0.000000,-0.134000, 
614,307000,38.476002,-35.689999,0.000000,0.000000,0.000000,-0.110000, 
615,307500,38.847000,-35.731998,0.000000,0.000000,0.000000,-0.119000, 
616,308000,39.219002,-35.783001,0.000000,0.000000,0.000000,-0.140000, 
617,308500,39.581001,-35.827000,0.000000,0.000000,0.000000,-0.096000, 
618,309000,39.948002,-35.855999,0.000000,0.000000,0.000000,-0.070000, 
619,309500,40.323002,-35.881001,0.000000,0.000000,0.000000,-0.072000, 
620,310000,40.691002,-35.903000,0.000000,0.000000,0.000000,-0.047000, 
621,310500,41.056999,-35.919998,0.000000,0.000000,0.000000,-0.045000, 
622,311000,41.429001,-35.936001,0.000000,0.000000,0.000000,-0.030000, 
623,311500,41.805000,-35.945999,0.000000,0.000000,0.000000,-0.033000, 
624,312000,42.174000,-35.956001,0.000000,0.000000,0.000000,-0.019000, 
625,312500,42.549000,-35.963001,0.000000,0.000000,0.000000,-0.025000, 
626,313000,42.917000,-35.974998,0.000000,0.000000,0.000000,-0.030000, 
627,313500,43.287998,-35.987000,0.000000,0.000000,0.000000,-0.030000, 
628,314000,43.665001,-35.999001,0.000000,0.000000,0.000000,-0.038000, 
629,314500,44.028999,-36.012001,0.000000,0.000000,0.000000,-0.041000, 
630,315000,44.400002,-36.030998,0.000000,0.000000,0.000000,-0.060000, 
631,315500,44.771000,-36.060001,0.000000,0.000000,0.000000,-0.087000, 
632,316000,45.143002,-36.094002,0.000000,0.000000,0.000000,-0.082000, 
633,316500,45.516998,-36.124001,0.000000,0.000000,0.000000,-0.084000, 
634,317000,45.889000,-36.151001,0.000000,0.000000,0.000000,-0.070000, 
635,317500,46.259998,-36.174000,0.000000,0.000000,0.000000,-0.043000, 
636,318000,46.632000,-36.192001,0.000000,0.000000,0.000000,-0.056000, 
637,318500,46.994999,-36.220001,0.000000,0.000000,0.000000,-0.081000, 
638,319000,47.366001,-36.254002,0.000000,0.000000,0.000000,-0.117000, 
639,319500,47.740002,-36.297001,0.000000,0.000000,0.000000,-0.106000, 
640,320000,48.105999,-36.339001,0.000000,0.000000,0.000000,-0.128000, 
641,320500,48.466999,-36.389999,0.000000,0.000000,0.000000,-0.137000, 
642,321000,48.834000,-36.445999,0.000000,0.000000,0.000000,-0.156000, 
643,321500,49.208000,-36.505001,0.000000,0.000000,0.000000,-0.164000, 
644,322000,49.576000,-36.563000,0.000000,0.000000,0.000000,-0.168000, 
645,322500,49.946999,-36.623001,0.000000,0.000000,0.000000,-0.146000, 
646,323000,50.326000,-36.673000,0.000000,0.000000,0.000000,-0.118000, 
647,323500,50.691002,-36.717999,0.000000,0.000000,0.000000,-0.105000, 
648,324000,51.067001,-36.752998,0.000000,0.000000,0.000000,-0.094000, 
649,324500,51.439999,-36.785000,0.000000,0.000000,0.000000,-0.089000, 
650,325000,51.807999,-36.816002,0.000000,0.000000,0.000000,-0.088000, 
651,325500,52.181000,-36.852001,0.000000,0.000000,0.000000,-0.102000, 
652,326000,52.557999,-36.895000,0.000000,0.000000,0.000000,-0.106000, 
653,326500,52.938999,-36.932999,0.000000,0.000000,0.000000,-0.101000, 
654,327000,53.313999,-36.970001,0.000000,0.000000,0.000000,-0.109000, 
655,327500,53.683998,-37.006001,0.000000,0.000000,0.000000,-0.106000, 
656,328000,54.063000,-37.051998,0.000000,0.000000,0.000000,-0.127000, 
657,328500,54.436001,-37.106998,0.000000,0.000000,0.000000,-0.148000, 
658,329000,54.813999,-37.162998,0.000000,0.000000,0.000000,-0.154000, 
659,329500,55.185001,-37.222000,0.000000,0.000000,0.000000,-0.180000, 
660,330000,55.566002,-37.286999,0.000000,0.000000,0.000000,-0.166000, 
661,330500,55.939999,-37.346001,0.000000,0.000000,0.000000,-0.130000, 
662,331000,56.312000,-37.393002,0.000000,0.000000,0.000000,-0.116000, 
663,331500,56.689999,-37.435001,0.000000,0.000000,0.000000,-0.119000, 
664,332000,57.064999,-37.477001,0.000000,0.000000,0.000000,-0.118000, 
665,332500,57.441002,-37.516998,0.000000,0.000000,0.000000,-0.108000, 
666,333000,57.820000,-37.556999,0.000000,0.000000,0.000000,-0.102000, 
667,333500,58.187000,-37.602001,0.000000,0.000000,0.000000,-0.122000, 
668,334000,58.570000,-37.653000,0.000000,0.000000,0.000000,-0.140000, 
669,334500,58.945999,-37.701000,0.000000,0.000000,0.000000,-0.129000, 
670,335000,59.320999,-37.743000,0.000000,0.000000,0.000000,-0.104000, 
671,335500,59.698002,-37.779999,0.000000,0.000000,0.000000,-0.080000, 
672,336000,60.073002,-37.806999,0.000000,0.000000,0.000000,-0.050000, 
673,336500,60.452000,-37.819000,0.000000,0.000000,0.000000,-0.018000, 
674,337000,60.821999,-37.819000,0.000000,0.000000,0.000000,0.013000, 
675,337500,61.198002,-37.806999,0.000000,0.000000,0.000000,0.046000, 
676,338000,61.571999,-37.782001,0.000000,0.000000,0.000000,0.096000, 
677,338500,61.950001,-37.730999,0.000000,0.000000,0.000000,0.186000, 
678,339000,62.310001,-37.646000,0.000000,0.000000,0.000000,0.288000, 
679,339500,62.664001,-37.514000,0.000000,0.000000,0.000000,0.429000, 
680,340000,62.995998,-37.332001,0.000000,0.000000,0.000000,0.573000, 
681,340500,63.306000,-37.106998,0.000000,0.000000,0.000000,0.686000, 
682,341000,63.584999,-36.848999,0.000000,0.000000,0.000000,0.794000, 
683,341500,63.837002,-36.562000,0.000000,0.000000,0.000000,0.904000, 
684,342000,64.063004,-36.256001,0.000000,0.000000,0.000000,0.972000, 
685,342500,64.269997,-35.938999,0.000000,0.000000,0.000000,1.013000, 
686,343000,64.466003,-35.609001,0.000000,0.000000,0.000000,1.058000, 
687,343500,64.646004,-35.271999,0.000000,0.000000,0.000000,1.103000, 
688,344000,64.813004,-34.930000,0.000000,0.000000,0.000000,1.125000, 
689,344500,64.967003,-34.581001,0.000000,0.000000,0.000000,1.186000, 
690,345000,65.094002,-34.243999,0.000000,0.000000,0.000000,1.237000, 
691,345500,65.211998,-33.910000,0.000000,0.000000,0.000000,1.237000, 
692,346000,65.329002,-33.561001,0.000000,0.000000,0.000000,1.252000, 
693,346500,65.445999,-33.223000,0.000000,0.000000,0.000000,1.230000, 
694,347000,65.575996,-32.876999,0.000000,0.000000,0.000000,1.200000, 
695,347500,65.713997,-32.541000,0.000000,0.000000,0.000000,1.153000, 
696,348000,65.863998,-32.210999,0.000000,0.000000,0.000000,1.108000, 
697,348500,66.036003,-31.893000,0.000000,0.000000,0.000000,1.055000, 
698,349000,66.216003,-31.580999,0.000000,0.000000,0.000000,1.040000, 
699,349500,66.406998,-31.264999,0.000000,0.000000,0.000000,1.017000, 
700,350000,66.608002,-30.961000,0.000000,0.000000,0.000000,0.969000, 
701,350500,66.819000,-30.664000,0.000000,0.000000,0.000000,0.936000, 
702,351000,67.036003,-30.368000,0.000000,0.000000,0.000000,0.939000, 
703,351500,67.247002,-30.077000,0.000000,0.000000,0.000000,0.954000, 
704,352000,67.458000,-29.778000,0.000000,0.000000,0.000000,0.957000, 
705,352500,67.668999,-29.476999,0.000000,0.000000,0.000000,0.967000, 
706,353000,67.874001,-29.174000,0.000000,0.000000,0.000000,1.001000, 
707,353500,68.064003,-28.861000,0.000000,0.000000,0.000000,1.045000, 
708,354000,68.237000,-28.539000,0.000000,0.000000,0.000000,1.125000, 
709,354500,68.376999,-28.209999,0.000000,0.000000,0.000000,1.185000, 
710,355000,68.509003,-27.870001,0.000000,0.000000,0.000000,1.219000, 
711,355500,68.632004,-27.523001,0.000000,0.000000,0.000000,1.256000, 
712,356000,68.737999,-27.179001,0.000000,0.000000,0.000000,1.299000, 
713,356500,68.830002,-26.823999,0.000000,0.000000,0.000000,1.331000, 
714,357000,68.914001,-26.461000,0.000000,0.000000,0.000000,1.349000, 
715,357500,68.991997,-26.104000,0.000000,0.000000,0.000000,1.354000, 
716,358000,69.070999,-25.742001,0.000000,0.000000,0.000000,1.376000, 
717,358500,69.133003,-25.391001,0.000000,0.000000,0.000000,1.422000, 
718,359000,69.178001,-25.014999,0.000000,0.000000,0.000000,1.478000, 
719,359500,69.202003,-24.641001,0.000000,0.000000,0.000000,1.548000, 
720,360000,69.196999,-24.273001,0.000000,0.000000,0.000000,1.608000, 
721,360500,69.174004,-23.895000,0.000000,0.000000,0.000000,1.660000, 
722,361000,69.138000,-23.528000,0.000000,0.000000,0.000000,1.707000, 
723,361500,69.091003,-23.160999,0.000000,0.000000,0.000000,1.700000, 
724,362000,69.040001,-22.799999,0.000000,0.000000,0.000000,1.716000, 
725,362500,68.978996,-22.431000,0.000000,0.000000,0.000000,1.750000, 
726,363000,68.907997,-22.066000,0.000000,0.000000,0.000000,1.789000, 
727,363500,68.819000,-21.705000,0.000000,0.000000,0.000000,1.844000, 
728,364000,68.708000,-21.347000,0.000000,0.000000,0.000000,1.896000, 
729,364500,68.583000,-20.996000,0.000000,0.000000,0.000000,1.923000, 
